Date,Bid_Open,Bid_High,Bid_Low,Bid_Close,Ask_Open,Ask_High,Ask_Low,Ask_Close,Mid_Open,Mid_High,Mid_Low,Mid_Close,Volume
2022-08-31 05:00:00,1.00398,1.00455,0.99733,0.9978,1.00412,1.00468,0.99751,0.99811,1.00405,1.00462,0.99742,0.99796,22813
2022-08-31 09:00:00,0.99783,1.00176,0.99705,1.00076,0.99811,1.00191,0.99721,1.00092,0.99797,1.00184,0.99713,1.00084,26687
2022-08-31 13:00:00,1.00079,1.00786,0.99944,1.00528,1.00095,1.00799,0.99959,1.00541,1.00087,1.00792,0.99952,1.00534,37251
2022-08-31 17:00:00,1.00526,1.00566,1.00349,1.00533,1.0054,1.0058,1.00363,1.00554,1.00533,1.00573,1.00356,1.00544,15623
2022-08-31 21:00:00,1.00492,1.00537,1.00194,1.00227,1.00592,1.00617,1.00209,1.00242,1.00542,1.00567,1.00202,1.00234,10306
2022-09-01 01:00:00,1.00228,1.00313,1.00086,1.00136,1.00244,1.00328,1.00099,1.00151,1.00236,1.0032,1.00092,1.00144,11764
2022-09-01 05:00:00,1.00135,1.0048,1.00072,1.00365,1.00149,1.00498,1.00085,1.0038,1.00142,1.00489,1.00078,1.00372,25180
2022-09-01 09:00:00,1.00362,1.00462,0.99852,0.99877,1.00378,1.00477,0.99866,0.99891,1.0037,1.00469,0.99859,0.99884,25900
2022-09-01 13:00:00,0.99878,0.99991,0.99102,0.9936,0.99892,1.00006,0.99115,0.99376,0.99885,0.99998,0.99108,0.99368,33796
2022-09-01 17:00:00,0.99361,0.99595,0.99347,0.99459,0.99375,0.99609,0.99362,0.99482,0.99368,0.99602,0.99356,0.9947,13088
2022-09-01 21:00:00,0.99423,0.9958,0.994,0.99555,0.99474,0.99596,0.99438,0.9957,0.99448,0.99588,0.9943,0.99562,6463
2022-09-02 01:00:00,0.99553,0.99665,0.99528,0.9966,0.99568,0.99682,0.99544,0.99675,0.9956,0.99674,0.99536,0.99668,8538
2022-09-02 05:00:00,0.99659,0.99954,0.99632,0.99722,0.99676,0.99969,0.99647,0.99736,0.99668,0.99962,0.9964,0.99729,16915
2022-09-02 09:00:00,0.99724,1.00289,0.99672,1.00099,0.99738,1.00306,0.99687,1.00113,0.99731,1.00298,0.9968,1.00106,28056
2022-09-02 13:00:00,1.00095,1.0033,0.99611,0.9969,1.0011,1.00343,0.99627,0.99704,1.00102,1.00336,0.99619,0.99697,39126
2022-09-02 17:00:00,0.99688,0.99723,0.99443,0.99514,0.99704,0.99739,0.9946,0.99614,0.99696,0.99731,0.99452,0.99564,16443
2022-09-04 21:00:00,0.99263,0.99317,0.99023,0.99149,0.99326,0.99398,0.99042,0.99165,0.99294,0.99352,0.99032,0.99157,11719
2022-09-05 01:00:00,0.99149,0.9924,0.99002,0.99045,0.99164,0.99254,0.99017,0.9906,0.99156,0.99246,0.9901,0.99052,12866
2022-09-05 05:00:00,0.99044,0.99363,0.9877,0.99104,0.9906,0.9938,0.98789,0.99119,0.99052,0.99371,0.9878,0.99112,28091
2022-09-05 09:00:00,0.99106,0.99436,0.99064,0.99228,0.99121,0.99452,0.99079,0.99245,0.99114,0.99444,0.99072,0.99236,22000
2022-09-05 13:00:00,0.99231,0.99342,0.99173,0.99286,0.99247,0.99356,0.99186,0.99301,0.99239,0.99349,0.9918,0.99294,12066
2022-09-05 17:00:00,0.99288,0.99353,0.9927,0.9929,0.99303,0.99368,0.99287,0.99315,0.99296,0.9936,0.99278,0.99302,2573
2022-09-05 21:00:00,0.99234,0.99684,0.99218,0.99677,0.99334,0.997,0.9931,0.99693,0.99284,0.99692,0.99268,0.99685,10886
2022-09-06 01:00:00,0.99677,0.99701,0.9942,0.99457,0.99694,0.99718,0.99435,0.9947,0.99686,0.9971,0.99428,0.99464,13372
2022-09-06 05:00:00,0.99454,0.99859,0.9944,0.99572,0.99471,0.99873,0.99455,0.99589,0.99462,0.99866,0.99448,0.9958,25032
2022-09-06 09:00:00,0.99569,0.99597,0.98985,0.98997,0.99586,0.99611,0.98998,0.9901,0.99578,0.99604,0.98992,0.99004,25333
2022-09-06 13:00:00,0.99,0.99285,0.98633,0.9908,0.99013,0.993,0.98647,0.99093,0.99006,0.99292,0.9864,0.99086,33469
2022-09-06 17:00:00,0.99081,0.99112,0.98948,0.9905,0.99095,0.99126,0.98961,0.99068,0.99088,0.99119,0.98954,0.99059,12303
2022-09-06 21:00:00,0.9903,0.99061,0.98822,0.98899,0.9913,0.99139,0.98839,0.98916,0.9908,0.99091,0.9883,0.98908,8472
2022-09-07 01:00:00,0.98896,0.98959,0.98764,0.9892,0.98913,0.98974,0.98778,0.98934,0.98904,0.98966,0.98772,0.98927,15466
2022-09-07 05:00:00,0.98923,0.99296,0.98866,0.99068,0.98937,0.9931,0.98882,0.99083,0.9893,0.99303,0.98874,0.99076,19294
2022-09-07 09:00:00,0.99068,0.99136,0.98748,0.98923,0.99085,0.99151,0.98763,0.98938,0.99076,0.99143,0.98756,0.9893,25619
2022-09-07 13:00:00,0.98923,0.99749,0.98827,0.99729,0.98937,0.99765,0.98842,0.99742,0.9893,0.99757,0.98834,0.99736,26393
2022-09-07 17:00:00,0.99727,1.00103,0.99708,1.00061,0.99741,1.00118,0.99722,1.00082,0.99734,1.0011,0.99715,1.00072,13425
2022-09-07 21:00:00,1.00068,1.00123,0.99821,0.99847,1.00111,1.00143,0.99837,0.99861,1.0009,1.00132,0.99829,0.99854,7644
