Date,Bid_Open,Bid_High,Bid_Low,Bid_Close,Ask_Open,Ask_High,Ask_Low,Ask_Close,Mid_Open,Mid_High,Mid_Low,Mid_Close,Volume
2022-08-31 05:00:00,138.47,138.773,138.263,138.576,138.485,138.791,138.283,138.597,138.478,138.782,138.273,138.586,21897
2022-08-31 09:00:00,138.577,138.889,138.439,138.588,138.599,138.905,138.47,138.605,138.588,138.897,138.454,138.596,24110
2022-08-31 13:00:00,138.587,138.846,138.441,138.701,138.606,138.863,138.455,138.717,138.596,138.854,138.448,138.709,26361
2022-08-31 17:00:00,138.704,138.996,138.627,138.941,138.719,139.014,138.643,138.969,138.712,139.005,138.635,138.955,10885
2022-08-31 21:00:00,138.863,139.579,138.853,139.47,138.963,139.598,138.953,139.487,138.913,139.588,138.903,139.478,15319
2022-09-01 01:00:00,139.468,139.677,139.352,139.498,139.487,139.695,139.372,139.516,139.478,139.686,139.362,139.507,17534
2022-09-01 05:00:00,139.5,139.508,139.075,139.215,139.518,139.528,139.097,139.23,139.509,139.518,139.086,139.222,24796
2022-09-01 09:00:00,139.215,139.694,139.052,139.549,139.231,139.711,139.068,139.568,139.223,139.702,139.06,139.558,21257
2022-09-01 13:00:00,139.552,140.218,139.354,140.038,139.569,140.234,139.388,140.056,139.56,140.226,139.371,140.047,30345
2022-09-01 17:00:00,140.035,140.222,139.926,140.192,140.055,140.242,139.944,140.216,140.045,140.232,139.936,140.204,10117
2022-09-01 21:00:00,140.126,140.264,139.863,140.081,140.222,140.283,139.883,140.099,140.174,140.274,139.873,140.09,10163
2022-09-02 01:00:00,140.079,140.391,139.929,140.332,140.097,140.408,139.945,140.351,140.088,140.399,139.937,140.342,12486
2022-09-02 05:00:00,140.334,140.424,140.132,140.325,140.352,140.442,140.15,140.342,140.343,140.432,140.142,140.334,16310
2022-09-02 09:00:00,140.329,140.793,139.915,140.572,140.343,140.815,139.95,140.589,140.336,140.804,139.932,140.58,25394
2022-09-02 13:00:00,140.572,140.681,139.907,140.223,140.588,140.7,139.925,140.238,140.58,140.69,139.916,140.23,29914
2022-09-02 17:00:00,140.222,140.314,140.052,140.171,140.239,140.331,140.07,140.271,140.23,140.322,140.061,140.221,9409
2022-09-04 21:00:00,140.164,140.547,140.074,140.302,140.215,140.569,140.147,140.32,140.19,140.558,140.124,140.311,14043
2022-09-05 01:00:00,140.301,140.412,140.109,140.345,140.32,140.431,140.129,140.363,140.31,140.422,140.119,140.354,21803
2022-09-05 05:00:00,140.347,140.59,140.29,140.533,140.365,140.608,140.307,140.553,140.356,140.598,140.298,140.543,29403
2022-09-05 09:00:00,140.533,140.645,140.369,140.578,140.551,140.663,140.387,140.596,140.542,140.654,140.378,140.587,20326
2022-09-05 13:00:00,140.576,140.654,140.478,140.52,140.594,140.671,140.495,140.539,140.585,140.662,140.486,140.53,10040
2022-09-05 17:00:00,140.52,140.586,140.503,140.562,140.537,140.611,140.524,140.597,140.528,140.598,140.514,140.58,2513
2022-09-05 21:00:00,140.556,140.582,140.241,140.274,140.656,140.656,140.259,140.292,140.606,140.608,140.25,140.283,14319
2022-09-06 01:00:00,140.274,140.959,140.272,140.92,140.293,140.978,140.29,140.936,140.284,140.968,140.282,140.928,17333
2022-09-06 05:00:00,140.914,141.856,140.846,141.681,140.937,141.874,140.865,141.698,140.926,141.865,140.856,141.69,29468
2022-09-06 09:00:00,141.683,142.392,141.562,142.369,141.701,142.411,141.578,142.387,141.692,142.402,141.57,142.378,24458
2022-09-06 13:00:00,142.367,143.068,142.3,142.927,142.384,143.084,142.321,142.944,142.376,143.076,142.311,142.936,30233
2022-09-06 17:00:00,142.928,142.961,142.752,142.787,142.947,142.978,142.768,142.812,142.938,142.97,142.76,142.8,11042
2022-09-06 21:00:00,142.722,143.554,142.661,143.09,142.822,143.654,142.761,143.114,142.772,143.604,142.711,143.102,26486
