Date,Bid_Open,Bid_High,Bid_Low,Bid_Close,Ask_Open,Ask_High,Ask_Low,Ask_Close,Mid_Open,Mid_High,Mid_Low,Mid_Close,Volume
2022-06-15 06:00:00,1.55542,1.55948,1.55531,1.55877,1.55578,1.5598,1.55557,1.55908,1.5556,1.55964,1.55546,1.55892,12901
2022-06-15 07:00:00,1.55877,1.56089,1.55651,1.56007,1.55907,1.56108,1.55679,1.56031,1.55892,1.56098,1.55667,1.56019,13191
2022-06-15 08:00:00,1.5601,1.56546,1.55965,1.5649,1.56031,1.56573,1.55986,1.56516,1.5602,1.56559,1.55976,1.56503,10411
2022-06-15 09:00:00,1.5649,1.56581,1.5622,1.56366,1.56515,1.56604,1.56247,1.56388,1.56502,1.56592,1.56234,1.56377,10554
2022-06-15 10:00:00,1.56367,1.56531,1.56252,1.56261,1.56392,1.56557,1.56276,1.56288,1.5638,1.56543,1.56264,1.56274,8116
2022-06-15 11:00:00,1.56259,1.567,1.56222,1.56535,1.56287,1.56724,1.56246,1.56561,1.56273,1.56712,1.56234,1.56548,10169
2022-06-15 12:00:00,1.56533,1.5664,1.56231,1.56276,1.56558,1.56667,1.56264,1.56294,1.56546,1.56653,1.56248,1.56285,15531
2022-06-15 13:00:00,1.5627,1.56349,1.56091,1.56201,1.56293,1.56368,1.56115,1.56218,1.56282,1.56358,1.56103,1.5621,15594
2022-06-15 14:00:00,1.56202,1.56398,1.56099,1.56147,1.56218,1.56417,1.56116,1.56168,1.5621,1.56408,1.56108,1.56158,13538
2022-06-15 15:00:00,1.56144,1.56475,1.56077,1.56439,1.56168,1.56492,1.56097,1.56461,1.56156,1.56482,1.56087,1.5645,10830
2022-06-15 16:00:00,1.56445,1.56583,1.56197,1.56508,1.56463,1.5661,1.5622,1.56535,1.56454,1.56596,1.56209,1.56522,8351
2022-06-15 17:00:00,1.56508,1.57013,1.5648,1.56685,1.56532,1.57041,1.56503,1.56835,1.5652,1.57027,1.56492,1.5676,8081
2022-06-15 18:00:00,1.56703,1.57211,1.56294,1.5692,1.56853,1.5725,1.56337,1.56956,1.56778,1.5723,1.56316,1.56938,36713
2022-06-15 19:00:00,1.56925,1.57149,1.56752,1.57111,1.56971,1.57183,1.56785,1.57132,1.56948,1.57165,1.5677,1.57122,26003
