Date,Bid_Open,Bid_High,Bid_Low,Bid_Close,Ask_Open,Ask_High,Ask_Low,Ask_Close,Mid_Open,Mid_High,Mid_Low,Mid_Close,Volume
2022-08-31 05:00:00,161.776,161.892,161.284,161.316,161.808,161.922,161.315,161.343,161.792,161.907,161.3,161.33,43713
2022-08-31 09:00:00,161.314,161.521,160.884,161.279,161.341,161.548,160.913,161.305,161.328,161.534,160.899,161.292,52236
2022-08-31 13:00:00,161.279,161.556,160.966,161.243,161.308,161.583,160.994,161.272,161.294,161.569,160.98,161.258,67610
2022-08-31 17:00:00,161.246,161.486,161.073,161.428,161.272,161.529,161.102,161.529,161.259,161.502,161.088,161.478,32809
2022-08-31 21:00:00,161.374,161.656,161.319,161.552,161.524,161.687,161.355,161.578,161.449,161.67,161.338,161.565,30698
2022-09-01 01:00:00,161.551,161.705,161.431,161.498,161.576,161.735,161.463,161.532,161.564,161.72,161.448,161.515,27193
2022-09-01 05:00:00,161.498,161.691,161.26,161.447,161.53,161.719,161.292,161.471,161.514,161.705,161.276,161.459,47782
2022-09-01 09:00:00,161.446,161.516,160.963,161.379,161.472,161.542,160.991,161.406,161.459,161.529,160.978,161.392,44692
2022-09-01 13:00:00,161.381,161.639,161.068,161.51,161.406,161.669,161.094,161.543,161.394,161.654,161.082,161.526,61195
2022-09-01 17:00:00,161.512,161.841,161.492,161.82,161.542,161.897,161.522,161.867,161.527,161.862,161.507,161.844,26589
2022-09-01 21:00:00,161.759,161.85,161.604,161.791,161.909,161.944,161.638,161.824,161.834,161.894,161.621,161.808,16821
2022-09-02 01:00:00,161.795,162.116,161.663,162.088,161.825,162.149,161.694,162.12,161.81,162.132,161.678,162.104,21219
2022-09-02 05:00:00,162.088,162.215,161.866,162.146,162.122,162.243,161.892,162.173,162.105,162.228,161.88,162.16,35108
2022-09-02 09:00:00,162.145,162.484,162.06,162.212,162.175,162.518,162.089,162.24,162.16,162.498,162.075,162.226,50746
2022-09-02 13:00:00,162.21,162.355,161.466,161.585,162.238,162.384,161.499,161.614,162.224,162.37,161.484,161.6,68463
2022-09-02 17:00:00,161.585,161.586,161.145,161.364,161.617,161.617,161.173,161.514,161.601,161.601,161.159,161.439,34176
2022-09-04 21:00:00,160.93,161.364,160.829,161.062,161.077,161.395,160.891,161.091,161.004,161.378,160.86,161.076,24960
2022-09-05 01:00:00,161.06,161.158,160.797,160.896,161.092,161.186,160.828,160.927,161.076,161.172,160.814,160.912,34477
2022-09-05 05:00:00,160.893,161.477,160.647,161.473,160.924,161.506,160.681,161.506,160.908,161.491,160.664,161.49,51688
2022-09-05 09:00:00,161.474,161.782,161.42,161.536,161.505,161.809,161.446,161.563,161.49,161.795,161.433,161.55,42475
2022-09-05 13:00:00,161.538,161.914,161.538,161.81,161.565,161.94,161.565,161.841,161.552,161.926,161.552,161.826,26113
2022-09-05 17:00:00,161.812,161.939,161.784,161.917,161.842,161.989,161.814,161.967,161.827,161.962,161.8,161.942,6173
2022-09-05 21:00:00,161.868,162.64,161.854,162.579,162.018,162.672,161.966,162.613,161.943,162.656,161.928,162.596,24156
2022-09-06 01:00:00,162.579,162.99,162.512,162.938,162.611,163.026,162.541,162.969,162.595,163.008,162.526,162.954,29257
2022-09-06 05:00:00,162.934,164.294,162.855,163.979,162.975,164.321,162.884,164.011,162.954,164.307,162.87,163.995,54225
2022-09-06 09:00:00,163.982,164.571,163.852,164.393,164.014,164.6,163.881,164.424,163.998,164.586,163.868,164.408,50625
2022-09-06 13:00:00,164.388,165.087,164.128,164.796,164.423,165.115,164.156,164.824,164.406,165.1,164.142,164.81,71958
2022-09-06 17:00:00,164.798,164.815,164.384,164.467,164.824,164.843,164.415,164.514,164.811,164.828,164.4,164.49,30771
2022-09-06 21:00:00,164.379,165.234,164.236,164.271,164.529,165.331,164.273,164.304,164.454,165.282,164.255,164.288,29908
2022-09-07 01:00:00,164.27,165.43,164.172,165.265,164.309,165.462,164.212,165.297,164.29,165.444,164.192,165.281,50755
2022-09-07 05:00:00,165.268,165.854,165.022,165.595,165.3,165.89,165.059,165.627,165.284,165.872,165.04,165.611,53496
2022-09-07 09:00:00,165.598,166.0,165.208,165.544,165.628,166.031,165.247,165.57,165.613,166.015,165.228,165.557,60070
2022-09-07 13:00:00,165.543,165.941,165.192,165.862,165.57,165.969,165.22,165.893,165.556,165.955,165.206,165.878,65197
2022-09-07 17:00:00,165.862,166.0,165.66,165.852,165.892,166.03,165.689,165.903,165.877,166.014,165.674,165.878,33068
2022-09-07 21:00:00,165.71,166.308,165.686,166.067,165.86,166.344,165.836,166.099,165.785,166.325,165.761,166.083,23571
2022-09-08 01:00:00,166.067,166.069,165.389,165.665,166.101,166.101,165.418,165.696,166.084,166.084,165.404,165.68,33188
2022-09-08 05:00:00,165.664,165.81,164.857,165.572,165.697,165.846,164.911,165.606,165.68,165.827,164.885,165.589,54083
2022-09-08 09:00:00,165.573,165.925,165.216,165.782,165.604,165.955,165.242,165.811,165.588,165.94,165.229,165.796,59757
2022-09-08 13:00:00,165.778,165.782,165.246,165.468,165.805,165.813,165.275,165.499,165.792,165.798,165.262,165.484,81716
2022-09-08 17:00:00,165.467,165.768,165.444,165.72,165.497,165.8,165.476,165.774,165.482,165.784,165.462,165.747,34960
2022-09-08 21:00:00,165.704,166.043,165.574,165.974,165.854,166.078,165.611,166.007,165.779,166.06,165.593,165.99,28957
2022-09-09 01:00:00,165.973,166.231,165.141,165.496,166.005,166.262,165.177,165.53,165.989,166.246,165.159,165.513,46079
2022-09-09 05:00:00,165.496,165.793,165.068,165.08,165.528,165.826,165.099,165.109,165.512,165.81,165.084,165.094,55487
2022-09-09 09:00:00,165.074,165.271,164.295,164.766,165.102,165.298,164.329,164.797,165.088,165.284,164.313,164.782,57988
2022-09-09 13:00:00,164.76,165.448,164.603,165.368,164.794,165.476,164.632,165.398,164.777,165.462,164.618,165.383,62569
2022-09-09 17:00:00,165.368,165.442,165.158,165.218,165.397,165.471,165.242,165.368,165.382,165.456,165.229,165.293,21788
2022-09-11 21:00:00,165.317,165.881,165.137,165.808,165.467,165.919,165.287,165.841,165.392,165.9,165.212,165.824,19481
2022-09-12 01:00:00,165.81,166.243,165.371,166.142,165.843,166.278,165.406,166.177,165.826,166.26,165.39,166.16,23550
2022-09-12 05:00:00,166.144,167.027,166.13,166.812,166.177,167.057,166.167,166.842,166.16,167.042,166.148,166.827,52545
2022-09-12 09:00:00,166.812,166.88,166.362,166.63,166.841,166.909,166.391,166.655,166.826,166.894,166.376,166.642,48945
2022-09-12 13:00:00,166.628,166.958,166.411,166.503,166.655,166.985,166.438,166.53,166.642,166.972,166.425,166.516,50057
2022-09-12 17:00:00,166.5,166.878,166.487,166.842,166.527,166.92,166.517,166.889,166.514,166.899,166.502,166.866,23170
2022-09-12 21:00:00,166.852,167.0,166.498,166.589,167.002,167.034,166.534,166.622,166.927,167.017,166.516,166.606,21412
2022-09-13 01:00:00,166.592,166.747,166.405,166.541,166.627,166.781,166.438,166.574,166.61,166.763,166.424,166.558,23350
2022-09-13 05:00:00,166.539,166.924,166.33,166.626,166.572,166.953,166.389,166.657,166.556,166.938,166.367,166.642,40339
2022-09-13 09:00:00,166.627,168.091,166.059,166.856,166.657,168.241,166.209,166.89,166.642,168.166,166.134,166.873,57390
2022-09-13 13:00:00,166.855,166.874,166.105,166.288,166.891,166.906,166.134,166.315,166.873,166.89,166.12,166.302,76342
2022-09-13 17:00:00,166.287,166.417,165.996,166.122,166.315,166.45,166.023,166.162,166.301,166.433,166.01,166.142,29944
2022-09-13 21:00:00,166.162,166.499,165.777,166.097,166.312,166.543,165.833,166.138,166.237,166.52,165.81,166.118,30578
2022-09-14 01:00:00,166.094,166.425,165.56,165.735,166.131,166.46,165.612,165.77,166.112,166.442,165.586,165.752,32093
2022-09-14 05:00:00,165.737,165.814,164.803,165.374,165.771,165.848,164.841,165.405,165.754,165.831,164.822,165.39,59895
2022-09-14 09:00:00,165.372,165.846,165.136,165.278,165.403,165.884,165.167,165.307,165.388,165.864,165.152,165.292,61001
2022-09-14 13:00:00,165.278,165.39,164.743,165.294,165.308,165.426,164.776,165.324,165.293,165.408,164.76,165.309,62718
2022-09-14 17:00:00,165.291,165.517,165.036,165.203,165.322,165.546,165.066,165.254,165.306,165.532,165.051,165.228,25429
2022-09-14 21:00:00,165.205,165.25,164.837,165.076,165.355,165.4,164.875,165.111,165.28,165.325,164.856,165.094,19541
2022-09-15 01:00:00,165.088,165.441,164.78,165.36,165.124,165.481,164.813,165.392,165.106,165.459,164.796,165.376,26160
2022-09-15 05:00:00,165.363,165.722,165.185,165.333,165.395,165.753,165.213,165.363,165.379,165.736,165.199,165.348,39248
2022-09-15 09:00:00,165.332,165.335,164.731,164.941,165.363,165.369,164.802,164.971,165.348,165.352,164.782,164.956,52644
2022-09-15 13:00:00,164.938,165.136,164.575,164.738,164.974,165.165,164.602,164.765,164.956,165.15,164.589,164.752,60810
2022-09-15 17:00:00,164.738,164.874,164.458,164.541,164.767,164.901,164.493,164.589,164.752,164.888,164.478,164.565,24481
2022-09-15 21:00:00,164.454,164.565,163.922,164.019,164.604,164.715,163.962,164.053,164.529,164.64,163.942,164.036,20271
2022-09-16 01:00:00,164.019,164.487,163.978,164.267,164.054,164.52,164.013,164.3,164.036,164.502,163.996,164.284,21068
2022-09-16 05:00:00,164.268,164.441,162.729,162.996,164.299,164.47,162.758,163.029,164.284,164.456,162.744,163.012,46241
2022-09-16 09:00:00,162.987,163.442,162.841,163.039,163.023,163.471,162.871,163.065,163.005,163.456,162.856,163.052,43926
2022-09-16 13:00:00,163.039,163.599,162.816,163.005,163.066,163.631,162.844,163.035,163.052,163.615,162.83,163.02,66616
2022-09-16 17:00:00,163.003,163.322,162.796,163.138,163.033,163.4,162.828,163.288,163.018,163.35,162.812,163.213,25407
2022-09-18 21:00:00,163.166,163.432,163.09,163.284,163.316,163.475,163.124,163.318,163.241,163.452,163.107,163.301,17555
2022-09-19 01:00:00,163.281,163.394,163.103,163.288,163.317,163.43,163.139,163.319,163.299,163.412,163.121,163.304,20066
2022-09-19 05:00:00,163.289,163.442,163.048,163.05,163.321,163.47,163.079,163.084,163.305,163.456,163.064,163.067,29931
2022-09-19 09:00:00,163.053,163.435,162.931,163.143,163.084,163.465,162.959,163.17,163.068,163.449,162.945,163.156,35109
2022-09-19 13:00:00,163.148,163.652,162.981,163.527,163.175,163.684,163.009,163.557,163.162,163.668,162.995,163.542,37008
2022-09-19 17:00:00,163.529,163.829,163.471,163.72,163.557,163.86,163.5,163.783,163.543,163.844,163.486,163.752,18352
2022-09-19 21:00:00,163.633,163.937,163.591,163.663,163.783,163.977,163.64,163.694,163.708,163.956,163.623,163.678,23682
2022-09-20 01:00:00,163.659,163.85,163.368,163.748,163.69,163.88,163.399,163.782,163.674,163.864,163.384,163.765,22121
2022-09-20 05:00:00,163.749,164.431,163.664,164.22,163.781,164.461,163.696,164.25,163.765,164.446,163.68,164.235,42101
