Date,Bid_Open,Bid_High,Bid_Low,Bid_Close,Ask_Open,Ask_High,Ask_Low,Ask_Close,Mid_Open,Mid_High,Mid_Low,Mid_Close,Volume
2021-08-31 05:00:00,87.23,87.375,87.202,87.286,87.247,87.388,87.216,87.299,87.238,87.381,87.209,87.292,12727
2021-08-31 09:00:00,87.283,87.427,86.963,87.063,87.298,87.445,86.977,87.08,87.29,87.435,86.97,87.072,18445
2021-08-31 13:00:00,87.065,87.192,86.8,87.088,87.08,87.21,86.815,87.103,87.072,87.201,86.808,87.096,31476
2021-08-31 17:00:00,87.088,87.26,87.031,87.177,87.104,87.278,87.048,87.215,87.096,87.267,87.04,87.196,9601
2021-08-31 21:00:00,87.134,87.3,87.077,87.2,87.276,87.317,87.149,87.216,87.205,87.308,87.142,87.208,5056
2021-09-01 01:00:00,87.202,87.33,87.191,87.322,87.218,87.348,87.207,87.337,87.21,87.339,87.2,87.33,5658
2021-09-01 05:00:00,87.322,87.721,87.3,87.643,87.336,87.739,87.316,87.659,87.329,87.73,87.308,87.651,12839
2021-09-01 09:00:00,87.642,87.674,87.427,87.432,87.659,87.688,87.443,87.448,87.65,87.68,87.435,87.44,14815
2021-09-01 13:00:00,87.433,87.441,87.124,87.285,87.448,87.458,87.139,87.303,87.44,87.45,87.132,87.294,26348
2021-09-01 17:00:00,87.284,87.298,87.113,87.16,87.301,87.316,87.131,87.209,87.292,87.306,87.122,87.184,7667
2021-09-01 21:00:00,87.133,87.272,86.988,87.077,87.223,87.299,87.007,87.093,87.178,87.28,86.998,87.085,6454
2021-09-02 01:00:00,87.075,87.154,86.991,87.151,87.091,87.17,87.009,87.168,87.083,87.162,87.0,87.16,3826
2021-09-02 05:00:00,87.149,87.397,87.112,87.316,87.166,87.415,87.127,87.333,87.158,87.406,87.12,87.324,10896
2021-09-02 09:00:00,87.317,87.333,87.116,87.278,87.335,87.351,87.134,87.295,87.326,87.342,87.125,87.286,13204
2021-09-02 13:00:00,87.28,87.636,87.202,87.616,87.294,87.651,87.218,87.633,87.287,87.644,87.21,87.624,24438
2021-09-02 17:00:00,87.617,87.635,87.431,87.571,87.632,87.65,87.544,87.594,87.624,87.642,87.518,87.582,9444
2021-09-02 21:00:00,87.56,87.612,87.447,87.538,87.614,87.701,87.535,87.554,87.587,87.62,87.526,87.546,3289
2021-09-03 01:00:00,87.538,87.684,87.462,87.635,87.555,87.702,87.48,87.651,87.546,87.692,87.471,87.643,6687
2021-09-03 05:00:00,87.635,87.742,87.575,87.679,87.652,87.756,87.588,87.694,87.644,87.749,87.582,87.686,10164
2021-09-03 09:00:00,87.679,87.883,87.498,87.802,87.693,87.902,87.572,87.82,87.686,87.892,87.565,87.811,23590
2021-09-03 13:00:00,87.803,87.882,87.426,87.599,87.822,87.897,87.443,87.615,87.812,87.89,87.434,87.607,29125
2021-09-03 17:00:00,87.598,87.673,87.456,87.517,87.615,87.687,87.55,87.654,87.606,87.68,87.536,87.586,6856
