Date,Bid_Open,Bid_High,Bid_Low,Bid_Close,Ask_Open,Ask_High,Ask_Low,Ask_Close,Mid_Open,Mid_High,Mid_Low,Mid_Close,Volume
2021-08-31 05:00:00,0.73104,0.73406,0.73101,0.73271,0.7312,0.73419,0.73115,0.73283,0.73112,0.73412,0.73108,0.73277,1722
2021-08-31 09:00:00,0.73268,0.73356,0.73176,0.73236,0.73279,0.73369,0.73188,0.73248,0.73274,0.73362,0.73182,0.73242,1752
2021-08-31 13:00:00,0.7324,0.7325,0.73022,0.73108,0.73251,0.73263,0.73035,0.73122,0.73246,0.73256,0.73029,0.73115,3239
2021-08-31 17:00:00,0.73105,0.73198,0.73068,0.73145,0.73118,0.73214,0.73083,0.73164,0.73112,0.73206,0.73076,0.73154,722
2021-08-31 21:00:00,0.73141,0.7323,0.7309,0.73103,0.73175,0.73244,0.73102,0.73117,0.73158,0.73237,0.73096,0.7311,652
2021-09-01 01:00:00,0.73106,0.73204,0.73076,0.73122,0.7312,0.73217,0.7309,0.73134,0.73113,0.7321,0.73084,0.73128,1450
2021-09-01 05:00:00,0.73124,0.73488,0.73111,0.73464,0.73138,0.73503,0.73122,0.73477,0.73131,0.73496,0.73116,0.7347,1834
2021-09-01 09:00:00,0.7346,0.73521,0.73321,0.73514,0.73474,0.73535,0.73335,0.73527,0.73467,0.73528,0.73328,0.7352,1564
2021-09-01 13:00:00,0.73518,0.73833,0.73444,0.73753,0.73531,0.73845,0.73455,0.73765,0.73524,0.73839,0.7345,0.73759,2375
2021-09-01 17:00:00,0.73749,0.7377,0.73641,0.73653,0.73761,0.73782,0.73654,0.73686,0.73755,0.73776,0.73648,0.7367,647
2021-09-01 21:00:00,0.73605,0.73731,0.73578,0.73612,0.73755,0.73803,0.73591,0.73626,0.7368,0.73738,0.73584,0.73619,644
2021-09-02 01:00:00,0.73609,0.7367,0.73551,0.73669,0.73622,0.73684,0.73564,0.73682,0.73616,0.73677,0.73558,0.73676,907
2021-09-02 05:00:00,0.73666,0.73887,0.7366,0.73881,0.73679,0.739,0.73673,0.73894,0.73672,0.73894,0.73667,0.73888,1516
2021-09-02 09:00:00,0.73877,0.73958,0.73809,0.73947,0.73891,0.73971,0.73828,0.73961,0.73884,0.73964,0.73818,0.73954,1036
2021-09-02 13:00:00,0.73951,0.74088,0.73899,0.74016,0.73964,0.74101,0.73911,0.74027,0.73958,0.74094,0.73905,0.74022,1716
2021-09-02 17:00:00,0.74012,0.74035,0.73967,0.73976,0.74024,0.74047,0.7398,0.74024,0.74018,0.74041,0.73974,0.74,593
2021-09-02 21:00:00,0.73982,0.74045,0.7392,0.7404,0.74027,0.74107,0.73963,0.74051,0.74004,0.7407,0.73955,0.74046,486
2021-09-03 01:00:00,0.74043,0.74082,0.7395,0.74059,0.74055,0.74093,0.73965,0.74074,0.74049,0.74088,0.73958,0.74066,1077
2021-09-03 05:00:00,0.74063,0.74371,0.74044,0.74325,0.74077,0.74383,0.74058,0.74338,0.7407,0.74377,0.74051,0.74332,1275
2021-09-03 09:00:00,0.74328,0.74774,0.74283,0.74571,0.74341,0.74789,0.74298,0.74587,0.74334,0.74782,0.7429,0.74579,3574
2021-09-03 13:00:00,0.74575,0.74665,0.74314,0.74524,0.74589,0.74678,0.74327,0.74537,0.74582,0.74672,0.7432,0.7453,3682
2021-09-03 17:00:00,0.7452,0.74636,0.74422,0.74483,0.74534,0.74651,0.74492,0.74633,0.74527,0.74642,0.7448,0.74558,683
2021-09-05 21:00:00,0.74532,0.74548,0.74324,0.74351,0.74682,0.74698,0.74339,0.74369,0.74607,0.74623,0.74332,0.7436,667
2021-09-06 01:00:00,0.74348,0.74419,0.74279,0.74286,0.74364,0.74431,0.74293,0.743,0.74356,0.74425,0.74286,0.74293,853
2021-09-06 05:00:00,0.74289,0.74422,0.74266,0.74335,0.74303,0.74435,0.74281,0.74345,0.74296,0.74428,0.74274,0.7434,1199
2021-09-06 09:00:00,0.74337,0.74398,0.74261,0.74355,0.7435,0.74412,0.74273,0.74367,0.74344,0.74405,0.74267,0.74361,794
2021-09-06 13:00:00,0.74352,0.74401,0.74286,0.74346,0.74364,0.74416,0.74298,0.7437,0.74358,0.74408,0.74292,0.74358,637
2021-09-06 17:00:00,0.74347,0.7439,0.74284,0.74381,0.74376,0.74451,0.74346,0.74411,0.74362,0.74408,0.7433,0.74396,5383
2021-09-06 21:00:00,0.74388,0.74539,0.74318,0.745,0.74416,0.74551,0.74361,0.74513,0.74402,0.74545,0.74353,0.74506,536
2021-09-07 01:00:00,0.74497,0.74677,0.74307,0.74324,0.74509,0.74695,0.7432,0.74337,0.74503,0.74686,0.74314,0.7433,2359
2021-09-07 05:00:00,0.7432,0.74362,0.74036,0.74155,0.74335,0.74376,0.74049,0.74167,0.74328,0.74369,0.74042,0.74161,2702
2021-09-07 09:00:00,0.74158,0.74167,0.73901,0.73942,0.74171,0.74181,0.73913,0.73956,0.74164,0.74174,0.73907,0.73949,1977
2021-09-07 13:00:00,0.73946,0.73996,0.73739,0.73924,0.73959,0.74008,0.73754,0.73938,0.73952,0.74002,0.73746,0.73931,2437
2021-09-07 17:00:00,0.73921,0.73948,0.73829,0.73856,0.73934,0.73959,0.73841,0.73894,0.73928,0.73954,0.73835,0.73875,576
2021-09-07 21:00:00,0.73801,0.73946,0.73783,0.73944,0.73911,0.74045,0.73844,0.73957,0.73856,0.7397,0.73838,0.7395,449
2021-09-08 01:00:00,0.73947,0.74032,0.73834,0.73854,0.73961,0.74047,0.73845,0.73868,0.73954,0.7404,0.7384,0.73861,865
2021-09-08 05:00:00,0.73858,0.73882,0.73483,0.7362,0.73871,0.73896,0.73498,0.73632,0.73864,0.73889,0.7349,0.73626,2620
2021-09-08 09:00:00,0.73623,0.73846,0.73598,0.73788,0.73636,0.73859,0.73613,0.738,0.7363,0.73852,0.73606,0.73794,1733
2021-09-08 13:00:00,0.73783,0.73814,0.73446,0.73721,0.73798,0.73827,0.73458,0.73734,0.7379,0.7382,0.73452,0.73728,3716
2021-09-08 17:00:00,0.73723,0.73801,0.73638,0.73649,0.73738,0.73815,0.73654,0.73663,0.7373,0.73808,0.73646,0.73656,882
2021-09-08 21:00:00,0.73634,0.7369,0.73496,0.73538,0.73716,0.73716,0.7351,0.73551,0.73675,0.73697,0.73503,0.73544,552
2021-09-09 01:00:00,0.73541,0.73654,0.73465,0.73523,0.73555,0.73667,0.73479,0.73537,0.73548,0.7366,0.73472,0.7353,1071
2021-09-09 05:00:00,0.73519,0.73826,0.73462,0.73772,0.73534,0.7384,0.73476,0.73784,0.73526,0.73833,0.73469,0.73778,2118
2021-09-09 09:00:00,0.73768,0.7386,0.73661,0.73799,0.73781,0.73874,0.73673,0.73812,0.73774,0.73867,0.73667,0.73806,2266
2021-09-09 13:00:00,0.73802,0.73937,0.73729,0.73797,0.73816,0.73951,0.73741,0.73812,0.73809,0.73944,0.73735,0.73804,2768
2021-09-09 17:00:00,0.73795,0.7387,0.73652,0.73664,0.73808,0.73884,0.73662,0.7371,0.73802,0.73877,0.73657,0.73687,1215
2021-09-09 21:00:00,0.73655,0.73763,0.73639,0.73682,0.73733,0.73778,0.73663,0.73696,0.73694,0.7377,0.73656,0.73689,478
2021-09-10 01:00:00,0.73679,0.73864,0.73595,0.7384,0.73693,0.73878,0.73609,0.73854,0.73686,0.73871,0.73602,0.73847,1288
2021-09-10 05:00:00,0.73844,0.7409,0.73744,0.74075,0.73857,0.74102,0.73757,0.74089,0.7385,0.74096,0.7375,0.74082,1683
2021-09-10 09:00:00,0.74073,0.74086,0.73928,0.74008,0.74084,0.741,0.73939,0.74023,0.74078,0.74093,0.73934,0.74016,1328
2021-09-10 13:00:00,0.74005,0.74026,0.73601,0.73717,0.74018,0.74039,0.73616,0.73732,0.74012,0.74032,0.73608,0.73724,2765
2021-09-10 17:00:00,0.73721,0.73738,0.73466,0.73494,0.73734,0.73752,0.735,0.73599,0.73728,0.73745,0.73488,0.73546,822
2021-09-12 21:00:00,0.73498,0.73676,0.73453,0.73601,0.73648,0.7371,0.73534,0.73617,0.73573,0.73684,0.73506,0.73609,726
2021-09-13 01:00:00,0.73606,0.73633,0.73414,0.73453,0.73619,0.73646,0.73426,0.73466,0.73612,0.7364,0.7342,0.7346,1041
2021-09-13 05:00:00,0.7345,0.73629,0.73356,0.73599,0.73462,0.73643,0.73369,0.73612,0.73456,0.73636,0.73362,0.73606,1814
2021-09-13 09:00:00,0.73596,0.73673,0.73453,0.73647,0.73609,0.73686,0.73466,0.73659,0.73602,0.73679,0.7346,0.73653,1120
2021-09-13 13:00:00,0.7365,0.73752,0.73555,0.73643,0.73662,0.73765,0.73569,0.73656,0.73656,0.73758,0.73562,0.7365,2865
2021-09-13 17:00:00,0.73639,0.73719,0.73534,0.73685,0.73652,0.73734,0.73547,0.73719,0.73646,0.73726,0.7354,0.73702,956
