Date,Bid_Open,Bid_High,Bid_Low,Bid_Close,Ask_Open,Ask_High,Ask_Low,Ask_Close,Mid_Open,Mid_High,Mid_Low,Mid_Close,Volume
2022-06-15 05:00:00,134.942,135.028,134.593,134.894,134.978,135.06,134.629,134.934,134.96,135.043,134.611,134.914,52697
2022-06-15 09:00:00,134.904,134.992,134.503,134.614,134.943,135.031,134.537,134.645,134.924,135.012,134.52,134.63,45809
2022-06-15 13:00:00,134.612,134.65,134.037,134.07,134.644,134.686,134.073,134.103,134.628,134.667,134.055,134.086,34136
2022-06-15 17:00:00,134.07,134.613,134.018,134.557,134.106,134.668,134.073,134.616,134.088,134.639,134.052,134.586,65745
2022-06-15 21:00:00,134.518,134.997,134.349,134.878,134.718,135.032,134.549,134.92,134.618,135.014,134.449,134.899,28081
2022-06-16 01:00:00,134.879,135.061,134.795,134.968,134.92,135.098,134.844,134.996,134.9,135.08,134.82,134.982,28910
2022-06-16 05:00:00,134.968,137.187,134.62,135.929,134.997,137.235,134.66,135.979,134.982,137.207,134.64,135.954,54844
2022-06-16 09:00:00,135.922,136.386,135.0,136.192,135.972,136.426,135.058,136.23,135.947,136.406,135.029,136.211,67983
2022-06-16 13:00:00,136.192,136.987,136.027,136.503,136.231,137.03,136.064,136.55,136.212,137.008,136.046,136.526,64402
2022-06-16 17:00:00,136.496,137.072,136.418,136.748,136.545,137.115,136.459,136.809,136.52,137.091,136.438,136.778,39739
2022-06-16 21:00:00,136.598,137.596,136.598,137.546,136.798,137.641,136.783,137.593,136.698,137.618,136.698,137.57,32029
2022-06-17 01:00:00,137.546,138.7,136.6,138.098,137.594,138.757,136.783,138.147,137.57,138.726,136.692,138.122,51964
2022-06-17 05:00:00,138.094,139.558,138.055,139.296,138.139,139.602,138.092,139.343,138.116,139.58,138.074,139.32,57267
2022-06-17 09:00:00,139.299,139.973,139.225,139.698,139.344,140.011,139.264,139.734,139.322,139.992,139.246,139.716,52324
2022-06-17 13:00:00,139.698,139.854,138.898,139.089,139.736,139.892,138.933,139.127,139.717,139.872,138.916,139.108,54058
2022-06-17 17:00:00,139.088,139.203,138.955,139.114,139.123,139.385,138.998,139.314,139.106,139.285,138.978,139.214,19034
2022-06-19 21:00:00,138.988,139.613,138.929,139.409,139.188,139.653,139.129,139.451,139.088,139.632,139.029,139.43,21762
2022-06-20 01:00:00,139.41,139.637,139.195,139.548,139.455,139.681,139.241,139.585,139.432,139.659,139.219,139.566,35113
2022-06-20 05:00:00,139.549,139.841,139.164,139.575,139.585,139.884,139.21,139.608,139.567,139.862,139.188,139.592,41146
2022-06-20 09:00:00,139.574,140.157,139.561,139.703,139.61,140.194,139.597,139.742,139.592,140.176,139.579,139.722,33242
2022-06-20 13:00:00,139.705,139.834,139.473,139.609,139.743,139.867,139.508,139.648,139.724,139.85,139.49,139.628,30028
2022-06-20 17:00:00,139.611,139.625,139.41,139.534,139.648,139.724,139.445,139.724,139.63,139.644,139.428,139.629,11328
2022-06-20 21:00:00,139.438,139.863,139.4,139.81,139.638,139.904,139.563,139.844,139.538,139.882,139.5,139.827,20425
2022-06-21 01:00:00,139.811,139.822,139.519,139.713,139.846,139.866,139.555,139.754,139.828,139.844,139.538,139.734,26027
2022-06-21 05:00:00,139.712,140.297,139.534,140.218,139.755,140.33,139.572,140.255,139.734,140.312,139.554,140.236,36613
2022-06-21 09:00:00,140.222,140.854,140.053,140.715,140.254,140.891,140.092,140.753,140.238,140.872,140.072,140.734,46614
2022-06-21 13:00:00,140.707,141.329,140.692,141.172,140.742,141.363,140.729,141.205,140.724,141.346,140.712,141.188,46031
2022-06-21 17:00:00,141.176,141.439,141.141,141.407,141.207,141.484,141.177,141.469,141.192,141.462,141.159,141.438,18969
2022-06-21 21:00:00,141.358,141.487,140.891,140.954,141.558,141.63,140.927,140.997,141.458,141.53,140.909,140.976,26925
2022-06-22 01:00:00,140.955,140.961,140.611,140.743,140.997,141.003,140.652,140.782,140.976,140.982,140.632,140.762,32194
2022-06-22 05:00:00,140.748,141.153,140.647,140.786,140.785,141.194,140.685,140.82,140.766,141.174,140.666,140.803,39004
2022-06-22 09:00:00,140.784,141.106,140.652,140.96,140.819,141.149,140.692,141.0,140.802,141.128,140.672,140.98,43161
2022-06-22 13:00:00,140.96,141.711,140.951,141.564,141.002,141.752,140.99,141.599,140.981,141.731,140.971,141.582,55259
2022-06-22 17:00:00,141.562,141.87,141.544,141.702,141.598,141.908,141.581,141.765,141.58,141.889,141.562,141.734,15491
2022-06-22 21:00:00,141.633,141.718,141.289,141.646,141.833,141.903,141.326,141.688,141.733,141.803,141.308,141.667,19638
2022-06-23 01:00:00,141.646,141.682,140.691,140.85,141.69,141.721,140.726,140.882,141.668,141.702,140.708,140.866,40559
2022-06-23 05:00:00,140.849,141.409,139.838,139.933,140.882,141.45,139.878,139.971,140.866,141.43,139.858,139.952,44828
2022-06-23 09:00:00,139.934,140.574,139.9,140.057,139.971,140.612,139.938,140.098,139.952,140.592,139.919,140.078,46879
2022-06-23 13:00:00,140.058,140.715,139.922,140.279,140.102,140.751,139.966,140.314,140.08,140.732,139.944,140.296,72180
2022-06-23 17:00:00,140.276,140.535,140.223,140.326,140.308,140.573,140.263,140.391,140.292,140.554,140.243,140.358,21093
2022-06-23 21:00:00,140.38,140.571,140.092,140.476,140.58,140.771,140.137,140.518,140.48,140.671,140.114,140.497,19779
2022-06-24 01:00:00,140.475,140.505,140.039,140.343,140.516,140.544,140.08,140.375,140.496,140.524,140.06,140.359,28724
2022-06-24 05:00:00,140.341,140.767,139.853,140.557,140.375,140.809,139.894,140.598,140.358,140.788,139.874,140.578,39811
2022-06-24 09:00:00,140.558,141.507,140.497,141.359,140.597,141.545,140.531,141.394,140.578,141.526,140.514,141.376,44082
2022-06-24 13:00:00,141.367,141.675,140.941,141.029,141.405,141.714,140.978,141.068,141.386,141.694,140.96,141.048,59316
2022-06-24 17:00:00,141.029,141.18,140.889,141.017,141.071,141.223,140.925,141.181,141.05,141.202,140.907,141.099,18544
2022-06-26 21:00:00,141.05,141.316,140.493,140.583,141.25,141.361,140.531,140.629,141.15,141.337,140.514,140.606,22001
2022-06-27 01:00:00,140.584,140.934,140.497,140.741,140.629,140.972,140.539,140.779,140.606,140.952,140.518,140.76,37954
2022-06-27 05:00:00,140.741,141.283,140.714,140.86,140.781,141.322,140.751,140.897,140.761,141.302,140.732,140.878,33754
2022-06-27 09:00:00,140.863,141.3,140.825,141.009,140.897,141.339,140.861,141.043,140.88,141.32,140.844,141.026,32841
2022-06-27 13:00:00,141.006,141.718,140.922,141.718,141.043,141.752,140.958,141.749,141.024,141.735,140.94,141.734,49619
2022-06-27 17:00:00,141.718,141.746,141.566,141.638,141.75,141.782,141.602,141.692,141.734,141.764,141.584,141.665,21239
2022-06-27 21:00:00,141.593,141.785,141.419,141.666,141.749,141.827,141.526,141.71,141.671,141.806,141.504,141.688,16601
