Date,Bid_Open,Bid_High,Bid_Low,Bid_Close,Ask_Open,Ask_High,Ask_Low,Ask_Close,Mid_Open,Mid_High,Mid_Low,Mid_Close,Volume
2014-01-01 22:00:00,1.76218,1.76618,1.73794,1.75485,1.76418,1.76721,1.73873,1.75632,1.76318,1.76663,1.73834,1.75558,115569
2014-01-02 22:00:00,1.75482,1.75573,1.73904,1.74522,1.7564,1.75684,1.73942,1.74722,1.75561,1.75594,1.73924,1.74622,88928
2014-01-05 22:00:00,1.74331,1.75334,1.73546,1.74747,1.74492,1.75374,1.73582,1.74878,1.74412,1.75353,1.73566,1.74812,88646
2014-01-06 22:00:00,1.74752,1.76869,1.74649,1.76509,1.7488,1.76911,1.74789,1.76645,1.74816,1.7689,1.7472,1.76577,89673
2014-01-07 22:00:00,1.76513,1.78113,1.76455,1.77926,1.7666,1.78163,1.76558,1.78024,1.76586,1.78137,1.76511,1.77975,102881
2014-01-08 22:00:00,1.77922,1.79098,1.77906,1.78658,1.78024,1.79135,1.78002,1.78745,1.77973,1.79115,1.7797,1.78702,97940
2014-01-09 22:00:00,1.78646,1.80338,1.77949,1.79458,1.78759,1.80398,1.77991,1.79658,1.78702,1.80368,1.77971,1.79558,111191
2014-01-12 22:00:00,1.79776,1.79985,1.77667,1.77927,1.7988,1.80028,1.77703,1.77999,1.79828,1.80006,1.77685,1.77963,91667
2014-01-13 22:00:00,1.7791,1.80181,1.77827,1.79909,1.78016,1.80215,1.78004,1.79995,1.77963,1.80198,1.77926,1.79952,97121
2014-01-14 22:00:00,1.79887,1.80412,1.78629,1.78959,1.80019,1.80442,1.78664,1.79041,1.79953,1.80426,1.78648,1.79,99164
2014-01-15 22:00:00,1.78964,1.79309,1.78282,1.78735,1.7904,1.79364,1.78314,1.78803,1.79002,1.79336,1.78299,1.78769,96846
2014-01-16 22:00:00,1.78734,1.8051,1.78295,1.79949,1.78803,1.80543,1.78332,1.80149,1.78768,1.80526,1.78316,1.80049,92809
2014-01-19 22:00:00,1.79956,1.80181,1.794,1.79822,1.80092,1.80217,1.79439,1.79922,1.80024,1.80199,1.79422,1.79872,64874
2014-01-20 22:00:00,1.7981,1.81132,1.79697,1.8065,1.7991,1.81162,1.79838,1.8076,1.7986,1.81147,1.79788,1.80705,90781
2014-01-21 22:00:00,1.80635,1.83839,1.80276,1.83727,1.80769,1.83876,1.80354,1.83817,1.80702,1.83857,1.80339,1.83772,105267
2014-01-22 22:00:00,1.83716,1.85562,1.83609,1.84676,1.8383,1.85596,1.83726,1.84753,1.83773,1.85578,1.83672,1.84714,141719
2014-01-23 22:00:00,1.84679,1.85518,1.82341,1.82648,1.84749,1.85558,1.82379,1.82848,1.84714,1.85538,1.82362,1.82748,135176
2014-01-26 22:00:00,1.82573,1.84331,1.82244,1.84305,1.82751,1.84404,1.82289,1.84404,1.82662,1.84363,1.82268,1.84354,106750
2014-01-27 22:00:00,1.84304,1.85611,1.83639,1.84857,1.84414,1.85649,1.83839,1.84954,1.84359,1.8563,1.83739,1.84906,99746
